,_id,Produto,Categoria do Produto,Preço,Frete,Data da Compra,Vendedor,Local da compra,Avaliação da compra,Tipo de pagamento,Quantidade de parcelas,Latitude,Longitude
4652,673a4b53528f480266bd9853,Cômoda,moveis,324.42,20.4382053364,2021-07-22,Felipe Santos,RN,5,cartao_credito,4,-5.81,-36.59
4653,673a4b53528f480266bd9854,Geladeira,eletrodomesticos,2262.33,118.0467055645,2021-07-22,Mariana Ferreira,SC,4,cartao_credito,5,-27.45,-50.95
4654,673a4b53528f480266bd9855,Bola de basquete,esporte e lazer,63.95,4.3449929447,2022-07-22,Pedro Gomes,MG,4,cartao_credito,1,-18.1,-44.38
4655,673a4b53528f480266bd9856,Cubo mágico 8x8,brinquedos,15.9,0.0,2022-07-22,Isabella Pereira,MT,5,cartao_credito,1,-12.64,-55.42
4656,673a4b53528f480266bd9857,Panela de pressão,utilidades domesticas,71.69,4.3483813527,2022-07-22,Pedro Gomes,RJ,5,cupom,1,-22.25,-42.66
4657,673a4b53528f480266bd9858,Jogo de tabuleiro,brinquedos,247.96,14.0915392112,2022-07-22,João Souza,BA,4,cartao_credito,1,-13.29,-41.71
4658,673a4b53528f480266bd9859,Panela de pressão,utilidades domesticas,96.1,2.7014749588,2022-07-22,Isabella Pereira,SP,5,cartao_credito,1,-22.19,-48.79
4659,673a4b53528f480266bd9860,Poltrona,moveis,271.36,12.033542706,2021-08-22,João Souza,ES,5,cartao_credito,5,-19.19,-40.34
4660,673a4b53528f480266bd9861,Xadrez de madeira,brinquedos,45.04,2.6870213137,2021-08-22,Juliana Costa,SP,1,cartao_credito,1,-22.19,-48.79
4661,673a4b53528f480266bd9862,Smart TV,eletronicos,1716.12,91.6670040305,2021-08-22,Isabella Pereira,ES,2,cartao_credito,3,-19.19,-40.34
4662,673a4b53528f480266bd9863,Tablet ABXY,eletronicos,2051.62,109.9296050494,2021-08-22,Thiago Silva,MG,1,cartao_credito,5,-18.1,-44.38
4663,673a4b53528f480266bd9864,Bola de vôlei,esporte e lazer,69.63,4.3946001754,2021-08-22,Mariana Ferreira,SP,5,cartao_credito,5,-22.19,-48.79
4664,673a4b53528f480266bd9865,Lava louças,eletrodomesticos,1947.45,101.2802928506,2021-08-22,Rafael Costa,SP,1,cartao_credito,1,-22.19,-48.79
4665,673a4b53528f480266bd9866,Cadeira de escritório,moveis,600.28,29.5475431818,2022-08-22,Mariana Ferreira,SP,5,cartao_credito,2,-22.19,-48.79
4666,673a4b53528f480266bd9867,Faqueiro,utilidades domesticas,68.1,1.2105591941,2022-08-22,Juliana Costa,SP,5,cartao_credito,9,-22.19,-48.79
4667,673a4b53528f480266bd9868,Fogão,eletrodomesticos,1131.34,57.8248905389,2022-08-22,Larissa Alves,SP,5,boleto,1,-22.19,-48.79
4668,673a4b53528f480266bd9869,Cama box,moveis,442.12,21.1259989909,2022-08-22,João Souza,SP,5,cartao_credito,10,-22.19,-48.79
4669,673a4b53528f480266bd986a,Fone de ouvido,eletronicos,128.85,4.4453139336,2022-08-22,Bianca Santos,GO,2,cartao_credito,3,-15.98,-49.86
4670,673a4b53528f480266bd986b,Cubo mágico 8x8,brinquedos,25.88,0.0,2022-08-22,Bianca Santos,PA,1,cartao_credito,4,-3.79,-52.48
4671,673a4b53528f480266bd986c,Iniciando em programação,livros,67.37,1.1716888902,2022-08-22,Pedro Gomes,RS,5,cartao_credito,10,-30.17,-53.5
4672,673a4b53528f480266bd986d,Mesa de centro,moveis,219.64,11.9782951429,2022-08-22,Bruno Rodrigues,PR,4,cupom,1,-24.89,-51.55
4673,673a4b53528f480266bd986e,Poltrona,moveis,386.87,21.130768164,2022-08-22,Thiago Silva,PE,5,cupom,1,-8.38,-37.86
4674,673a4b53528f480266bd987a,Micro-ondas,eletrodomesticos,1081.41,57.8706059944,2021-09-22,Beatriz Moraes,SP,4,cartao_credito,1,-22.19,-48.79
4675,673a4b53528f480266bd987b,Cama box,moveis,582.02,31.5170790384,2021-09-22,Felipe Santos,MS,4,cartao_credito,4,-20.51,-54.54
4676,673a4b53528f480266bd987c,Cama king,moveis,833.62,41.9721962009,2021-09-22,Pedro Gomes,MG,5,cartao_credito,10,-18.1,-44.38
4677,673a4b53528f480266bd987d,Bola de vôlei,esporte e lazer,55.82,3.9120949031,2021-09-22,Felipe Santos,MG,5,cartao_credito,3,-18.1,-44.38
4678,673a4b53528f480266bd987e,Smart TV,eletronicos,2207.18,118.0567994367,2021-09-22,Juliana Costa,RJ,5,cupom,1,-22.25,-42.66
4679,673a4b53528f480266bd987f,Guarda roupas,moveis,607.01,32.6045822776,2021-09-22,Bruno Rodrigues,SP,5,cartao_credito,2,-22.19,-48.79
4680,673a4b53528f480266bd9880,Mochila,esporte e lazer,120.48,12.7948119127,2021-09-22,Thiago Silva,SP,1,cartao_credito,4,-22.19,-48.79
4681,673a4b53528f480266bd9881,Fogão,eletrodomesticos,1315.17,67.6132850041,2021-09-22,Felipe Santos,SP,5,cartao_credito,8,-22.19,-48.79
4682,673a4b53528f480266bd9882,Celular Plus X42,eletronicos,2618.88,139.7362581639,2021-09-22,Beatriz Moraes,SP,3,cartao_credito,10,-22.19,-48.79
4683,673a4b53528f480266bd9883,Secadora de roupas,eletrodomesticos,1635.24,94.6271908238,2021-09-22,Juliana Costa,SP,5,cartao_credito,1,-22.19,-48.79
4684,673a4b53528f480266bd9884,Secadora de roupas,eletrodomesticos,1552.3,82.9384309637,2022-09-22,Juliana Costa,MG,4,cartao_credito,1,-18.1,-44.38
4685,673a4b53528f480266bd9885,Mesa de centro,moveis,273.52,12.1485562078,2022-09-22,Rafael Costa,PR,5,boleto,1,-24.89,-51.55
4686,673a4b53528f480266bd9886,Cama king,moveis,873.13,44.0759848389,2022-09-22,Rafael Costa,SP,5,cartao_credito,2,-22.19,-48.79
4687,673a4b53528f480266bd9887,Bola de basquete,esporte e lazer,53.02,0.0,2022-09-22,Lucas Oliveira,SP,4,cartao_credito,1,-22.19,-48.79
4688,673a4b53528f480266bd9888,Lava louças,eletrodomesticos,1789.28,95.5569030322,2022-09-22,Camila Ribeiro,PE,4,cartao_credito,1,-8.38,-37.86
4689,673a4b53528f480266bd9889,Copo térmico,esporte e lazer,41.97,0.0,2022-09-22,Camila Ribeiro,MG,5,cartao_credito,1,-18.1,-44.38
4690,673a4b53528f480266bd988a,Cama king,moveis,580.46,28.4921878084,2022-09-22,Camila Ribeiro,RJ,5,cartao_credito,10,-22.25,-42.66
4691,673a4b53528f480266bd988b,Panela de pressão,utilidades domesticas,123.57,7.1059957411,2022-09-22,Beatriz Moraes,SP,4,boleto,1,-22.19,-48.79
4692,673a4b53528f480266bd988c,Corda de pular,esporte e lazer,29.85,0.0,2022-09-22,Isabella Pereira,CE,4,cartao_credito,3,-5.2,-39.53
4693,673a4b53528f480266bd9891,Carrinho controle remoto,brinquedos,76.69,1.6679508519,2021-10-22,Beatriz Moraes,PR,1,cartao_credito,7,-24.89,-51.55
4694,673a4b53528f480266bd9892,Cadeira de escritório,moveis,634.32,34.6640468844,2021-10-22,Mariana Ferreira,PR,5,cartao_credito,6,-24.89,-51.55
4695,673a4b53528f480266bd9893,Blocos de montar,brinquedos,51.9,3.294623389,2021-10-22,Beatriz Moraes,SP,5,cartao_credito,3,-22.19,-48.79
4696,673a4b53528f480266bd9894,Bola de vôlei,esporte e lazer,59.06,3.8317794742,2021-10-22,Bianca Santos,SP,1,cartao_credito,4,-22.19,-48.79
4697,673a4b53528f480266bd9895,Boneca bebê,brinquedos,60.91,0.0,2021-10-22,Bruno Rodrigues,SP,5,cartao_credito,3,-22.19,-48.79
4698,673a4b53528f480266bd9896,Celular Plus X42,eletronicos,2903.39,159.0768216426,2021-10-22,Felipe Santos,SP,3,cartao_credito,1,-22.19,-48.79
4699,673a4b53528f480266bd9897,Guarda roupas,moveis,626.87,33.9100461471,2021-10-22,Bruno Rodrigues,SC,3,cartao_credito,4,-27.45,-50.95
4700,673a4b53528f480266bd9898,Jogo de tabuleiro,brinquedos,334.78,18.1091537553,2021-10-22,Bianca Santos,ES,5,cartao_credito,5,-19.19,-40.34
4701,673a4b53528f480266bd9899,Kit banquetas,moveis,300.65,13.5931470898,2021-10-22,João Souza,PE,5,boleto,1,-8.38,-37.86
4702,673a4b53528f480266bd989a,Faqueiro,utilidades domesticas,55.14,3.2191650253,2021-10-22,Mariana Ferreira,MG,5,cartao_credito,7,-18.1,-44.38
4703,673a4b53528f480266bd989b,Cama king,moveis,591.13,31.759020051,2021-10-22,Thiago Silva,SC,5,cartao_credito,10,-27.45,-50.95
4704,673a4b53528f480266bd989c,Modelagem preditiva,livros,62.96,4.7515459375,2021-10-22,Larissa Alves,MG,4,cartao_credito,1,-18.1,-44.38
4705,673a4b53528f480266bd989d,Boneca bebê,brinquedos,76.34,1.6493144048,2021-10-22,Bruno Rodrigues,MG,4,boleto,1,-18.1,-44.38
4706,673a4b53528f480266bd989e,Bateria,instrumentos musicais,1048.83,56.1358190082,2021-10-22,Larissa Alves,MG,4,boleto,1,-18.1,-44.38
4707,673a4b53528f480266bd989f,Dashboards com Power BI,livros,35.28,8.4241790464,2022-10-22,Lucas Oliveira,MG,4,boleto,1,-18.1,-44.38
4708,673a4b53528f480266bd98a0,Cama box,moveis,875.07,47.4832601112,2022-10-22,Bianca Santos,MG,3,cartao_credito,3,-18.1,-44.38
4709,673a4b53528f480266bd98a1,Tablet ABXY,eletronicos,2333.34,125.8961297236,2022-10-22,Felipe Santos,MT,5,cartao_credito,3,-12.64,-55.42
4710,673a4b53528f480266bd98a9,Mesa de jantar,moveis,445.37,24.6030278222,2021-11-22,Felipe Santos,SP,5,cupom,1,-22.19,-48.79
4711,673a4b53528f480266bd98aa,Guarda roupas,moveis,685.78,37.0419868865,2021-11-22,Rafael Costa,RJ,1,cartao_credito,10,-22.25,-42.66
4712,673a4b53528f480266bd98ab,Fone de ouvido,eletronicos,61.5,0.0,2021-11-22,Felipe Santos,MG,5,boleto,1,-18.1,-44.38
4713,673a4b53528f480266bd98ac,Kit banquetas,moveis,409.39,24.9626022124,2021-11-22,Isabella Pereira,RJ,5,cupom,1,-22.25,-42.66
4714,673a4b53528f480266bd98ad,Dinossauro Rex,brinquedos,28.07,2.0257475792,2022-11-22,Isabella Pereira,MA,5,cartao_credito,5,-5.42,-45.44
4715,673a4b53528f480266bd98ae,Mesa de centro,moveis,233.21,13.1047430607,2022-11-22,Isabella Pereira,SP,5,cartao_credito,2,-22.19,-48.79
4716,673a4b53528f480266bd98af,Corda de pular,esporte e lazer,16.76,1.1755454879,2022-11-22,Rafael Costa,MG,3,cartao_credito,1,-18.1,-44.38
4717,673a4b53528f480266bd98b0,Copo térmico,esporte e lazer,33.72,0.0,2022-11-22,Felipe Santos,SP,5,cartao_credito,1,-22.19,-48.79
4718,673a4b53528f480266bd98b1,Jogo de copos,utilidades domesticas,51.89,0.0,2022-11-22,Juliana Costa,BA,5,cartao_credito,1,-13.29,-41.71
4719,673a4b53528f480266bd98b2,Carrinho controle remoto,brinquedos,112.0,9.1274793816,2022-11-22,Thiago Silva,SP,5,cartao_credito,3,-22.19,-48.79
4720,673a4b53528f480266bd98b3,Jogo de tabuleiro,brinquedos,308.48,14.010071034,2022-11-22,Beatriz Moraes,RJ,5,cartao_credito,1,-22.25,-42.66
4721,673a4b53528f480266bd98b4,Bola de vôlei,esporte e lazer,69.42,4.2226711462,2022-11-22,Bruno Rodrigues,RJ,5,cartao_credito,1,-22.25,-42.66
4722,673a4b53528f480266bd98bb,Cama box,moveis,690.92,37.7292592659,2021-12-22,Larissa Alves,SP,1,cartao_credito,4,-22.19,-48.79
4723,673a4b53528f480266bd98bc,Fone de ouvido,eletronicos,158.11,6.0033209077,2021-12-22,Beatriz Moraes,RS,1,cartao_credito,1,-30.17,-53.5
4724,673a4b53528f480266bd98bd,Secadora de roupas,eletrodomesticos,1340.41,72.2612151806,2021-12-22,Isabella Pereira,RJ,5,boleto,1,-22.25,-42.66
4725,673a4b53528f480266bd98be,Celular ABXY,eletronicos,1054.92,53.7557554412,2021-12-22,Beatriz Moraes,RJ,5,cartao_credito,3,-22.25,-42.66
4726,673a4b53528f480266bd98bf,Violão,instrumentos musicais,566.62,37.9728199959,2022-12-22,João Souza,CE,3,cartao_credito,3,-5.2,-39.53
4727,673a4b53528f480266bd98c0,TV Led UHD 4K,eletronicos,3118.95,175.6556479735,2022-12-22,Thiago Silva,MG,1,cartao_credito,10,-18.1,-44.38
4728,673a4b53528f480266bd98c1,Boneca bebê,brinquedos,66.56,1.128558827,2022-12-22,Rafael Costa,SP,5,cartao_credito,10,-22.19,-48.79
4729,673a4b53528f480266bd98c2,Jogo de panelas,utilidades domesticas,252.28,11.0175901063,2022-12-22,Lucas Oliveira,SP,5,boleto,1,-22.19,-48.79
4730,673a4b53528f480266bd98c3,Blocos de montar,brinquedos,53.82,0.0,2022-12-22,Pedro Gomes,SP,5,cartao_credito,1,-22.19,-48.79
4731,673a4b53528f480266bd98c4,Mesa de centro,moveis,219.3,12.2081697822,2022-12-22,Lucas Oliveira,BA,3,cartao_credito,4,-13.29,-41.71
4732,673a4b53528f480266bd98c5,Violão,instrumentos musicais,418.05,22.791009362,2022-12-22,Bruno Rodrigues,SP,5,cartao_credito,1,-22.19,-48.79
4733,673a4b53528f480266bd98c6,Cadeira de escritório,moveis,639.1,31.6145913956,2022-12-22,Lucas Oliveira,PA,5,cupom,1,-3.79,-52.48
4734,673a4b53528f480266bd98c7,Smart TV,eletronicos,2234.43,122.1404917553,2022-12-22,Camila Ribeiro,RJ,3,cartao_credito,1,-22.25,-42.66
4735,673a4b53528f480266bd98c8,Violão,instrumentos musicais,321.86,14.7225157816,2022-12-22,Larissa Alves,MG,2,cartao_credito,10,-18.1,-44.38
4736,673a4b53528f480266bd98c9,Lavadora de roupas,eletrodomesticos,1726.66,89.5238895761,2022-12-22,Bianca Santos,MG,5,cartao_credito,2,-18.1,-44.38
4737,673a4b53528f480266bd98d0,Faqueiro,utilidades domesticas,57.4,3.5874818428,2021-01-23,Juliana Costa,SP,4,cartao_credito,1,-22.19,-48.79
4738,673a4b53528f480266bd98d1,Poltrona,moveis,395.14,18.6244553258,2021-01-23,Mariana Ferreira,BA,4,cartao_credito,4,-13.29,-41.71
4739,673a4b53528f480266bd98d2,Dashboards com Power BI,livros,48.1,10.3631899134,2021-01-23,Juliana Costa,SP,5,boleto,1,-22.19,-48.79
4740,673a4b53528f480266bd98d3,Sofá retrátil,moveis,929.17,47.0599462479,2021-01-23,Thiago Silva,RS,5,cartao_credito,1,-30.17,-53.5
4741,673a4b53528f480266bd98d4,Dinossauro Rex,brinquedos,20.4,12.7322668322,2021-01-23,João Souza,SP,1,cartao_credito,4,-22.19,-48.79
4742,673a4b53528f480266bd98d5,Iniciando em programação,livros,67.79,1.1940526267,2021-01-23,Pedro Gomes,GO,5,cartao_credito,1,-15.98,-49.86
4743,673a4b53528f480266bd98d6,Bola de vôlei,esporte e lazer,73.44,4.5974712134,2021-01-23,Bianca Santos,RJ,2,cartao_credito,10,-22.25,-42.66
4744,673a4b53528f480266bd98d7,Boneca bebê,brinquedos,53.9,0.0,2021-01-23,Bianca Santos,MG,3,cartao_credito,1,-18.1,-44.38
4745,673a4b53528f480266bd98d8,Bateria,instrumentos musicais,706.59,37.9069177008,2021-01-23,Camila Ribeiro,MG,5,boleto,1,-18.1,-44.38
4746,673a4b53528f480266bd98d9,Cama king,moveis,799.12,42.8395127366,2021-01-23,Larissa Alves,SC,5,boleto,1,-27.45,-50.95
4747,673a4b53528f480266bd98da,Dashboards com Power BI,livros,36.07,0.0,2021-01-23,Mariana Ferreira,RJ,5,boleto,1,-22.25,-42.66
4748,673a4b53528f480266bd98db,Lava louças,eletrodomesticos,2073.97,110.9637676861,2022-01-23,Mariana Ferreira,DF,4,cartao_credito,6,-15.83,-47.86
4749,673a4b53528f480266bd98dc,Pandeiro,instrumentos musicais,66.58,1.1296237669,2022-01-23,Isabella Pereira,MS,4,boleto,1,-20.51,-54.54
4750,673a4b53528f480266bd98dd,Celular Plus X42,eletronicos,2114.91,110.1970340633,2022-01-23,Beatriz Moraes,RS,5,cartao_credito,1,-30.17,-53.5
4751,673a4b53528f480266bd98de,Poltrona,moveis,390.43,18.3736619953,2022-01-23,Mariana Ferreira,AL,5,cartao_credito,3,-9.62,-36.82
4752,673a4b53528f480266bd98df,Cama king,moveis,926.84,49.6402185033,2022-01-23,Thiago Silva,SP,4,cartao_credito,5,-22.19,-48.79
4753,673a4b53528f480266bd98e0,Sofá retrátil,moveis,843.53,48.079251144,2022-01-23,Pedro Gomes,SP,5,cartao_credito,2,-22.19,-48.79
4754,673a4b53528f480266bd98e1,Dashboards com Power BI,livros,59.62,3.4577115477,2022-01-23,Juliana Costa,SP,2,cupom,1,-22.19,-48.79
4755,673a4b53528f480266bd98e2,Lava louças,eletrodomesticos,1454.42,75.0279285839,2022-01-23,Isabella Pereira,SP,2,cartao_credito,1,-22.19,-48.79
4756,673a4b53528f480266bd98e3,Cadeira de escritório,moveis,510.59,27.7184859643,2023-01-23,Bianca Santos,SP,5,cupom,1,-22.19,-48.79
4757,673a4b53528f480266bd98e4,Dinossauro Rex,brinquedos,27.91,0.0,2023-01-23,Bianca Santos,MG,5,cartao_credito,1,-18.1,-44.38
4758,673a4b53528f480266bd98e5,Bola de vôlei,esporte e lazer,50.42,10.4867229339,2023-01-23,Pedro Gomes,SP,5,cartao_credito,1,-22.19,-48.79
4759,673a4b53528f480266bd98e6,Corda de pular,esporte e lazer,14.87,1.3180477546,2023-01-23,Lucas Oliveira,SP,5,cartao_credito,2,-22.19,-48.79
4760,673a4b53528f480266bd98e7,Cama king,moveis,1093.05,59.0900393393,2023-01-23,Camila Ribeiro,RS,5,cartao_credito,10,-30.17,-53.5
4761,673a4b53528f480266bd98e8,Smart TV,eletronicos,1603.8,82.9819641885,2023-01-23,Larissa Alves,RS,4,cupom,1,-30.17,-53.5
4762,673a4b53528f480266bd98f5,Poltrona,moveis,322.59,14.7613860854,2021-02-23,Bruno Rodrigues,PR,1,cartao_credito,4,-24.89,-51.55
4763,673a4b53528f480266bd98f6,Kit banquetas,moveis,446.79,21.3746624417,2021-02-23,Rafael Costa,SP,1,boleto,1,-22.19,-48.79
4764,673a4b53528f480266bd98f7,Fogão,eletrodomesticos,1356.3,78.4608300887,2021-02-23,Bianca Santos,SP,3,cartao_credito,1,-22.19,-48.79
4765,673a4b53528f480266bd98f8,Guarda roupas,moveis,620.6,30.6295220511,2021-02-23,Juliana Costa,SP,5,cartao_credito,1,-22.19,-48.79
4766,673a4b53528f480266bd98f9,Cadeira de escritório,moveis,694.5,37.2631615724,2021-02-23,Mariana Ferreira,PR,1,cartao_credito,10,-24.89,-51.55
4767,673a4b53528f480266bd98fa,Ciência de dados com python,livros,64.2,1.0028959269,2021-02-23,Beatriz Moraes,SP,5,cartao_credito,1,-22.19,-48.79
4768,673a4b53528f480266bd98fb,Smartwatch,eletronicos,209.03,8.7146577198,2021-02-23,Pedro Gomes,CE,1,cartao_credito,1,-5.2,-39.53
4769,673a4b53528f480266bd98fc,TV Led UHD 4K,eletronicos,3005.51,160.3231425248,2021-02-23,Rafael Costa,RJ,5,cartao_credito,1,-22.25,-42.66
4770,673a4b53528f480266bd98fd,Boneca bebê,brinquedos,59.03,3.4262958227,2021-02-23,Camila Ribeiro,MG,3,cartao_credito,8,-18.1,-44.38
4771,673a4b53528f480266bd98fe,Dashboards com Power BI,livros,36.59,0.0,2021-02-23,Mariana Ferreira,MG,5,cartao_credito,5,-18.1,-44.38
4772,673a4b53528f480266bd98ff,Fogão,eletrodomesticos,711.96,35.4941672033,2021-02-23,Lucas Oliveira,GO,5,boleto,1,-15.98,-49.86
4773,673a4b53528f480266bd9900,Jogo de panelas,utilidades domesticas,150.13,5.5784099147,2021-02-23,Thiago Silva,RJ,1,cartao_credito,4,-22.25,-42.66
4774,673a4b53528f480266bd9901,Impressora,eletronicos,363.02,16.9141619557,2022-02-23,Larissa Alves,SC,5,boleto,1,-27.45,-50.95
4775,673a4b53528f480266bd9902,Jogo de tabuleiro,brinquedos,205.47,8.5250984297,2022-02-23,Lucas Oliveira,PE,1,cartao_credito,2,-8.38,-37.86
4776,673a4b53528f480266bd9903,Sofá retrátil,moveis,859.55,43.352890693,2022-02-23,João Souza,RJ,5,cartao_credito,1,-22.25,-42.66
4777,673a4b53528f480266bd9904,Corda de pular,esporte e lazer,19.8,2.7070847858,2022-02-23,Pedro Gomes,PR,5,cartao_credito,10,-24.89,-51.55
4778,673a4b53528f480266bd9905,Cama king,moveis,674.87,33.519236285,2022-02-23,Pedro Gomes,RN,5,cartao_credito,2,-5.81,-36.59
4779,673a4b53528f480266bd9906,Secadora de roupas,eletrodomesticos,1967.01,102.3218040062,2022-02-23,Bruno Rodrigues,GO,5,cartao_credito,6,-15.98,-49.86
4780,673a4b53528f480266bd9907,Ciência de dados com python,livros,84.13,5.0107739281,2022-02-23,Juliana Costa,SP,5,boleto,1,-22.19,-48.79
4781,673a4b53528f480266bd9908,Bateria,instrumentos musicais,1212.91,65.4722237521,2022-02-23,Isabella Pereira,SP,5,boleto,1,-22.19,-48.79
4782,673a4b53528f480266bd9909,Cômoda,moveis,447.76,25.2409883037,2022-02-23,Bianca Santos,SP,5,cartao_credito,3,-22.19,-48.79
4783,673a4b53528f480266bd990a,Secadora de roupas,eletrodomesticos,1456.19,75.122175759,2022-02-23,Bruno Rodrigues,SP,2,cartao_credito,2,-22.19,-48.79
4784,673a4b53528f480266bd990b,Jogo de copos,utilidades domesticas,50.17,0.0,2022-02-23,Isabella Pereira,PR,5,cartao_credito,1,-24.89,-51.55
4785,673a4b53528f480266bd990c,Xadrez de madeira,brinquedos,41.37,0.0,2023-02-23,Beatriz Moraes,SP,4,cartao_credito,4,-22.19,-48.79
4786,673a4b53528f480266bd990d,Boneca bebê,brinquedos,54.29,0.0,2023-02-23,Camila Ribeiro,RJ,5,cartao_credito,1,-22.25,-42.66
4787,673a4b53528f480266bd990e,Mesa de jantar,moveis,201.91,11.6395152482,2023-02-23,Isabella Pereira,PE,3,cartao_credito,1,-8.38,-37.86
4788,673a4b53528f480266bd990f,Copo térmico,esporte e lazer,70.98,4.6678866385,2023-02-23,Felipe Santos,SP,2,cartao_credito,1,-22.19,-48.79
4789,673a4b53528f480266bd9910,Sofá retrátil,moveis,925.16,56.8175670311,2023-02-23,Felipe Santos,SP,1,cartao_credito,3,-22.19,-48.79
4790,673a4b53528f480266bd9911,Violão,instrumentos musicais,349.42,19.4939789786,2023-02-23,Rafael Costa,SP,5,boleto,1,-22.19,-48.79
4791,673a4b53528f480266bd9912,Panela de pressão,utilidades domesticas,111.84,3.5395826065,2023-02-23,Isabella Pereira,RJ,5,cupom,1,-22.25,-42.66
4792,673a4b53528f480266bd9913,Jogo de panelas,utilidades domesticas,144.37,15.2428484626,2023-02-23,Felipe Santos,SP,5,boleto,1,-22.19,-48.79
4793,673a4b53528f480266bd9914,Corda de pular,esporte e lazer,18.14,0.0,2023-02-23,Mariana Ferreira,MG,5,cartao_credito,1,-18.1,-44.38
4794,673a4b53528f480266bd9915,Celular ABXY,eletronicos,1318.53,77.7633361153,2023-02-23,Juliana Costa,RS,5,boleto,1,-30.17,-53.5
4795,673a4b53528f480266bd9922,Celular ABXY,eletronicos,1479.39,76.357505964,2021-03-23,Camila Ribeiro,AL,4,cupom,1,-9.62,-36.82
4796,673a4b53528f480266bd9923,Bicicleta,esporte e lazer,645.54,34.9041674802,2021-03-23,Mariana Ferreira,SP,4,cartao_credito,2,-22.19,-48.79
4797,673a4b53528f480266bd9924,Kit banquetas,moveis,323.96,14.8343344639,2021-03-23,Isabella Pereira,SP,5,cartao_credito,1,-22.19,-48.79
4798,673a4b53528f480266bd9925,Cama king,moveis,1174.06,63.0462674787,2021-03-23,Pedro Gomes,SP,5,boleto,1,-22.19,-48.79
4799,673a4b53528f480266bd9926,Panela de pressão,utilidades domesticas,100.98,2.9613202778,2021-03-23,Rafael Costa,SP,2,cartao_credito,2,-22.19,-48.79
4800,673a4b53528f480266bd9927,Tablet ABXY,eletronicos,1076.54,54.9069553995,2022-03-23,Larissa Alves,SP,5,cartao_credito,1,-22.19,-48.79
4801,673a4b53528f480266bd9928,Dinossauro Rex,brinquedos,20.13,0.0,2022-03-23,Bruno Rodrigues,MG,5,cartao_credito,3,-18.1,-44.38
4802,673a4b53528f480266bd9929,Cômoda,moveis,423.93,20.1574362138,2022-03-23,Beatriz Moraes,MG,5,cartao_credito,10,-18.1,-44.38
4803,673a4b53528f480266bd992a,Ciência de dados com python,livros,84.78,5.0405449371,2022-03-23,Isabella Pereira,MG,5,cartao_credito,10,-18.1,-44.38
4804,673a4b53528f480266bd992b,Dashboards com Power BI,livros,36.15,5.088695069,2022-03-23,Felipe Santos,SP,5,cartao_credito,6,-22.19,-48.79
4805,673a4b53528f480266bd992c,Bateria,instrumentos musicais,1113.45,56.8723018593,2022-03-23,Thiago Silva,SP,3,cartao_credito,10,-22.19,-48.79
4806,673a4b53528f480266bd992d,Dashboards com Power BI,livros,52.05,0.0,2022-03-23,Lucas Oliveira,PE,3,cartao_credito,3,-8.38,-37.86
4807,673a4b53528f480266bd992e,Kit banquetas,moveis,370.75,27.543331752,2023-03-23,Mariana Ferreira,RS,5,boleto,1,-30.17,-53.5
4808,673a4b53528f480266bd992f,Celular ABXY,eletronicos,1649.07,94.1876307969,2023-03-23,Felipe Santos,RS,4,boleto,1,-30.17,-53.5
4809,673a4b53528f480266bd9930,Cama box,moveis,677.21,36.3425210877,2023-03-23,Juliana Costa,MT,5,cartao_credito,2,-12.64,-55.42
4810,673a4b53528f480266bd9931,Xadrez de madeira,brinquedos,39.82,2.6513997305,2023-03-23,Pedro Gomes,SP,5,boleto,1,-22.19,-48.79
4811,673a4b53528f480266bd9932,Corda de pular,esporte e lazer,12.9,10.2678297258,2023-03-23,Mariana Ferreira,SP,4,cartao_credito,1,-22.19,-48.79
4812,673a4b53528f480266bd9933,Xadrez de madeira,brinquedos,34.06,4.9774088565,2023-03-23,Pedro Gomes,MG,5,cartao_credito,5,-18.1,-44.38
4813,673a4b53528f480266bd9934,Blocos de montar,brinquedos,55.62,0.0,2023-03-23,Beatriz Moraes,SP,4,cartao_credito,9,-22.19,-48.79
4814,673a4b53528f480266bd993c,Cubo mágico 8x8,brinquedos,13.07,0.0,2021-04-23,Thiago Silva,SP,1,cartao_credito,1,-22.19,-48.79
4815,673a4b53528f480266bd993d,Jogo de panelas,utilidades domesticas,219.42,12.2145594212,2021-04-23,Rafael Costa,CE,1,boleto,1,-5.2,-39.53
4816,673a4b53528f480266bd993e,Pandeiro,instrumentos musicais,118.16,3.8761035934,2021-04-23,Thiago Silva,RS,1,cupom,1,-30.17,-53.5
4817,673a4b53528f480266bd993f,Blocos de montar,brinquedos,34.27,0.0,2021-04-23,Camila Ribeiro,GO,4,cartao_credito,3,-15.98,-49.86
4818,673a4b53528f480266bd9940,Pandeiro,instrumentos musicais,84.88,4.8027305554,2022-04-23,Juliana Costa,GO,5,cartao_credito,1,-15.98,-49.86
4819,673a4b53528f480266bd9941,Pandeiro,instrumentos musicais,118.2,7.1822095817,2022-04-23,Isabella Pereira,SP,5,boleto,1,-22.19,-48.79
4820,673a4b53528f480266bd9942,Jogo de copos,utilidades domesticas,48.01,2.8395139753,2022-04-23,Isabella Pereira,SP,5,cartao_credito,2,-22.19,-48.79
4821,673a4b53528f480266bd9943,Bateria,instrumentos musicais,1230.21,68.6687978545,2022-04-23,Pedro Gomes,SC,5,cartao_credito,1,-27.45,-50.95
